DeviceId,InsideTemperature,OutsideTemperature,Moisture,Power,IsDoorOpen,SealThreshold,SealBroken
524,6.14,21.25,51.4,657.9135,0,30.84,0
525,6.14,19.2,51.4,657.9135,0,30.84,0
526,6.14,19.2,53.75,657.9135,0,32.25,0
527,6.14,21.2,53.75,657.9135,0,32.25,0
528,6.14,21.2,53.75,718.8634,0,32.25,0
529,6.14,21.2,53.75,718.8634,0,32.25,0
530,6.14,21.2,61.27,718.8634,0,36.76,0
531,5.15,21.2,61.27,718.8634,0,36.76,0
532,5.15,21.2,61.27,0.001,0,36.76,0
533,5.22,21.2,61.27,0.001,0,36.76,0
534,5.22,20.01,61.27,0.001,0,36.76,0
535,5.22,20.01,60.28,0.001,0,36.17,0
536,5.22,20.01,60.28,0.001,1,36.17,0
537,5.22,20.01,60.28,0.0011,1,36.17,0
538,5.22,20.83,60.28,0.0011,1,36.17,0
539,5.22,20.83,60.28,0.0011,1,36.17,0
540,6.77,20.83,60.28,0.0011,1,36.17,0
541,6.77,20.83,51.6,0.0011,1,30.96,0
542,6.77,20.83,51.6,0.0011,1,30.96,0
543,6.77,20.83,51.6,659.8109,1,30.96,0
544,6.77,20.03,51.6,659.8109,1,30.96,0
545,8.11,20.03,51.6,659.8109,1,30.96,0
546,8.11,20.03,57.21,659.8109,1,34.33,0
547,8.11,20.03,52.23,659.8109,1,31.34,0
548,10.51,20.03,52.23,659.8109,1,31.34,0
549,10.51,20.03,52.23,783.5472,1,31.34,0
550,10.51,20.03,52.23,783.5472,0,31.34,0
551,10.51,21.79,52.23,783.5472,0,31.34,0
552,10.51,21.86,52.23,783.5472,0,31.34,0
553,10.51,21.86,52.23,669.0724,0,31.34,0
554,10.51,21.86,52.23,669.0724,0,31.34,0
555,10.51,21.86,56.17,669.0724,0,33.7,0
556,8.46,21.86,56.17,669.0724,0,33.7,0
557,8.46,21.86,56.17,753.1754,0,33.7,0
558,8.46,21.86,56.17,753.1754,1,33.7,0
559,8.46,18.14,56.17,753.1754,1,33.7,0
560,7.98,18.14,56.17,753.1754,1,33.7,0
561,7.98,18.14,61.36,753.1754,1,36.81,0
562,7.98,18.14,61.36,753.1754,0,36.81,0
563,7.98,19.42,61.36,753.1754,0,36.81,0
564,7.98,19.42,61.36,728.4318,0,36.81,0
565,10.04,19.42,61.36,728.4318,0,36.81,0
566,10.04,19.42,60.83,728.4318,0,36.5,0
567,10.04,18.73,60.83,728.4318,0,36.5,0
568,10.04,18.73,54.94,728.4318,0,32.97,0
569,10.04,18.73,54.94,771.0978,0,32.97,0
570,7.97,18.73,54.94,771.0978,0,32.97,0
571,7.97,18.73,54.94,771.0978,0,32.97,0
572,7.97,18.73,54.94,771.0978,0,32.97,0
573,7.97,18.73,54.94,668.748,0,32.97,0
574,8.15,18.73,54.94,668.748,0,32.97,0
575,8.15,20.91,54.94,668.748,0,32.97,0
576,8.15,20.91,57.55,668.748,0,34.53,0
577,8.15,20.91,57.55,668.748,0,34.53,0
578,8.15,20.91,57.55,774.5104,0,34.53,0
579,8.15,20.72,57.55,774.5104,0,34.53,0
580,7.24,20.72,57.55,774.5104,0,34.53,0
581,7.24,20.72,55.65,774.5104,0,33.39,0
582,7.24,20.72,55.65,774.5104,0,33.39,0
583,6.52,20.72,55.65,774.5104,0,33.39,0
584,6.52,20.72,55.65,705.4529,0,33.39,0
585,6.52,21.24,55.65,705.4529,0,33.39,0
586,6.52,21.24,52.89,705.4529,0,31.73,0
587,6.52,21.24,52.89,743.2627,0,31.73,0
588,6.52,21.24,52.89,743.2627,0,31.73,0
589,6.22,21.24,52.89,743.2627,0,31.73,0
590,6.22,18.01,52.89,743.2627,0,31.73,0
591,6.22,18.01,51.82,743.2627,0,31.09,0
592,5.18,18.01,51.82,743.2627,0,31.09,0
593,5.18,18.01,51.82,743.2627,0,31.09,0
594,5.18,18.01,51.82,665.4607,0,31.09,0
595,5.18,19.83,51.82,665.4607,0,31.09,0
596,5.18,19.83,58.84,665.4607,0,35.3,0
597,4.26,19.83,58.84,665.4607,0,35.3,0
598,4.26,18.35,58.84,665.4607,0,35.3,0
599,4.26,18.35,58.84,665.4607,0,35.3,0
600,4.26,18.35,58.84,0.0009,0,35.3,0
601,4.26,18.35,51.32,0.0009,0,30.79,0
602,4.26,18.35,51.32,0.0009,0,30.79,0
603,4.26,18.35,61.68,0.0009,0,37.01,0
604,4.26,18.55,61.68,0.0009,0,37.01,0
605,4.26,18.55,61.68,0.001,0,37.01,0
606,4.65,18.55,61.68,0.001,0,37.01,0
607,4.78,18.55,61.68,0.001,0,37.01,0
608,4.78,18.55,61.68,0.001,0,37.01,0
609,4.78,18.55,61.68,0.0009,0,37.01,0
610,4.78,18.55,60.41,0.0009,0,36.24,0
611,4.78,20.74,60.41,0.0009,0,36.24,0
612,4.78,21.41,60.41,0.0009,0,36.24,0
613,4.78,21.41,60.41,0.0011,0,36.24,0
614,4.78,21.41,60.41,0.0011,1,36.24,0
615,4.94,21.41,60.41,0.0011,1,36.24,0
616,4.94,21.41,61.57,0.0011,1,36.94,0
617,4.94,21.41,61.57,0.0011,1,36.94,0
618,4.94,21.41,61.3,0.0011,1,36.78,0
619,4.94,21.41,61.3,0.0011,0,36.78,0
620,7.56,21.41,61.3,0.0011,0,36.78,0
621,7.56,18.18,61.3,0.0011,0,36.78,0
622,7.56,18.18,61.3,676.0521,0,36.78,0
623,6.89,18.18,61.3,676.0521,0,36.78,0
624,6.89,18.2,61.3,676.0521,0,36.78,0
625,6.89,18.2,61.3,676.0521,1,36.78,0
626,6.89,18.2,60.65,676.0521,1,36.39,0
627,6.89,18.2,53.02,676.0521,1,31.81,0
628,6.89,18.2,53.02,758.874,1,31.81,0
629,6.89,18.2,53.02,758.874,1,31.81,0
630,7.25,18.2,53.02,758.874,1,31.81,0
631,7.25,21.97,53.02,758.874,1,31.81,0
632,8.64,21.97,53.02,758.874,1,31.81,0
633,8.64,21.97,53.02,758.874,1,31.81,0
634,8.64,21.97,53.02,786.0258,1,31.81,0
635,8.64,20.81,53.02,786.0258,1,31.81,0
636,8.64,20.81,58.47,786.0258,1,35.08,0
637,8.64,20.81,58.47,745.1124,1,35.08,0
638,8.64,20.81,58.47,745.1124,0,35.08,0
639,8.64,20.27,58.47,745.1124,0,35.08,0
640,9.81,20.27,58.47,745.1124,0,35.08,0
641,9.81,20.27,52.65,745.1124,0,31.59,0
642,8.37,20.27,52.65,745.1124,0,31.59,0
643,8.37,19.62,52.65,745.1124,0,31.59,0
644,8.37,19.62,52.65,786.6751,0,31.59,0
645,8.37,19.62,52.65,786.6751,0,31.59,0
646,8.37,19.62,57.25,786.6751,0,34.35,0
647,8.37,19.62,57.25,786.6751,0,34.35,0
648,8.4,19.62,57.25,786.6751,0,34.35,0
649,8.4,19.62,57.25,740.8392,0,34.35,0
650,8.4,20.02,57.25,740.8392,0,34.35,0
651,8.4,20.02,59.62,740.8392,0,35.77,0
652,8.4,20.02,59.62,650.211,0,35.77,0
653,8.4,20.02,58.86,650.211,0,35.32,0
654,7.15,20.02,58.86,650.211,0,35.32,0
655,7.15,20.02,58.86,650.211,0,35.32,0
656,7.15,18.27,58.86,650.211,0,35.32,0
657,7.15,18.27,58.86,650.211,1,35.32,0
658,7.15,20.59,58.86,650.211,1,35.32,0
659,7.15,20.59,58.86,666.4501,1,35.32,0
660,7.15,20.59,61.43,666.4501,1,36.86,0
661,6.61,20.59,61.43,666.4501,1,36.86,0
662,8.2,20.59,61.43,666.4501,1,36.86,0
663,8.2,20.59,61.43,782.6301,1,36.86,0
664,8.2,21.58,61.43,782.6301,1,36.86,0
665,8.2,21.58,61.57,782.6301,1,36.94,0
666,8.2,21.58,61.57,782.6301,0,36.94,0
667,8.2,21.58,61.57,782.6301,1,36.94,0
668,8.2,21.58,61.57,765.9594,1,36.94,0
669,8.2,20.07,61.57,765.9594,1,36.94,0
670,8.2,20.07,59.93,765.9594,1,35.96,0
671,6.96,20.07,59.93,765.9594,1,35.96,0
672,6.96,20.07,59.93,765.9594,0,35.96,0
673,6.96,20.07,59.93,765.9594,0,35.96,0
674,7.42,20.07,59.93,765.9594,0,35.96,0
675,7.42,20.07,56.19,765.9594,0,33.71,0
676,7.42,20.07,56.19,713.7276,0,33.71,0
677,7.65,20.07,56.19,713.7276,0,33.71,0
678,7.65,21.33,56.19,713.7276,0,33.71,0
679,7.65,21.33,58.59,713.7276,0,35.15,0
680,7.65,21.33,58.59,713.7276,0,35.15,0
681,7.65,21.33,58.59,716.7284,0,35.15,0
682,7.65,21.33,58.59,672.4171,0,35.15,0
683,7.65,20.21,58.59,672.4171,0,35.15,0
684,7.65,20.21,58.59,672.4171,0,35.15,0
685,7.65,20.21,54.43,672.4171,0,32.66,0
686,6.49,20.21,54.43,672.4171,0,32.66,0
687,5.53,20.21,54.43,672.4171,0,32.66,0
688,5.53,20.21,54.43,672.4171,0,32.66,0
689,5.53,20.21,51.19,672.4171,0,30.71,0
690,5.53,20.21,51.19,772.2796,0,30.71,0
691,5.53,21.15,51.19,772.2796,0,30.71,0
692,6,21.15,51.19,772.2796,0,30.71,0
693,6,21.73,51.19,772.2796,0,30.71,0
694,6,21.73,51.19,772.2796,1,30.71,0
695,6,21.73,51.19,0.0011,1,30.71,0
696,6,21.73,61.69,0.0011,1,37.01,0
697,6,21.73,61.69,0.0011,1,37.01,0
698,6,20.13,61.69,0.0011,1,37.01,0
699,8.29,20.13,61.69,0.0011,1,37.01,0
700,8.29,20.13,61.69,709.7947,1,37.01,0
701,8.29,20.13,57.97,709.7947,1,34.78,0
702,9.66,20.13,57.97,709.7947,1,34.78,0
703,9.66,20.13,57.97,653.8886,1,34.78,0
704,9.66,19.36,57.97,653.8886,1,34.78,0
705,9.66,19.36,57.97,653.8886,0,34.78,0
706,9.66,19.36,53.99,653.8886,0,32.39,0
707,9.66,19.69,53.99,653.8886,0,32.39,0
708,9.66,19.69,53.99,653.8886,0,32.39,0
709,9.66,19.69,56.77,653.8886,0,34.06,0
710,8.13,19.69,56.77,653.8886,0,34.06,0
711,8.13,19.69,56.77,667.1243,0,34.06,0
712,8.13,19.69,56.77,668.3624,0,34.06,0
713,6.8,19.69,56.77,668.3624,0,34.06,0
714,6.8,19.69,56.77,668.3624,1,34.06,0
715,6.8,20.49,56.77,668.3624,1,34.06,0
716,6.8,20.49,54.25,668.3624,1,32.55,0
717,8.43,20.49,54.25,668.3624,1,32.55,0
718,8.43,20.49,54.25,668.3624,1,32.55,0
719,8.43,20.49,54.25,735.6575,1,32.55,0
720,8.43,20.54,54.25,735.6575,1,32.55,0
721,8.43,20.54,53.51,735.6575,1,32.1,0
722,8.43,20.54,53.51,735.6575,1,32.1,0
723,8.43,20.55,53.51,735.6575,1,32.1,0
724,10.45,20.55,53.51,735.6575,1,32.1,0
725,10.45,20.55,53.51,719.1345,1,32.1,0
726,10.45,20.55,53.2,719.1345,1,31.92,0
727,10.45,20.55,53.2,719.1345,0,31.92,0
728,10.48,20.55,53.2,719.1345,0,31.92,0
729,10.48,20.35,53.2,719.1345,0,31.92,0
730,10.48,20.35,58.59,719.1345,0,35.15,0
731,10.48,20.35,58.59,658.7896,0,35.15,0
732,10.48,20.35,58.59,658.7896,0,35.15,0
733,9.32,20.35,58.59,658.7896,0,35.15,0
734,9.32,20.35,57.33,658.7896,0,34.4,0
735,9.32,18.07,57.33,658.7896,0,34.4,0
736,9.32,18.07,57.33,737.9663,0,34.4,0
737,9.32,18.07,57.33,682.7447,0,34.4,0
738,9.32,18.01,57.33,682.7447,0,34.4,0
739,8.47,18.01,57.33,682.7447,0,34.4,0
740,8.47,18.01,56.99,682.7447,0,34.19,0
741,8.47,18.01,56.99,682.7447,0,34.19,0
742,8.47,21.25,56.99,682.7447,0,34.19,0
743,8.47,21.25,56.99,682.7447,0,34.19,0
744,8.47,21.25,56.99,750.3413,0,34.19,0
745,7.33,21.25,56.99,750.3413,0,34.19,0
746,7.33,21.25,51.97,750.3413,0,31.18,0
747,7.33,21.25,51.97,750.3413,0,31.18,0
748,7.33,21.25,51.97,670.8184,0,31.18,0
749,7.33,18.23,51.97,670.8184,0,31.18,0
750,7.23,18.23,51.97,670.8184,0,31.18,0
751,7.23,18.23,51.64,670.8184,0,30.98,0
752,7.23,19.73,51.64,670.8184,0,30.98,0
753,7.23,19.73,51.64,693.9927,0,30.98,0
754,6.84,19.73,51.64,693.9927,0,30.98,0
755,6.84,19.73,51.64,693.9927,1,30.98,0
756,6.84,19.73,57.93,693.9927,1,34.76,0
757,6.84,19.22,57.93,693.9927,1,34.76,0
758,6.84,19.22,57.93,693.9927,0,34.76,0
759,7.29,19.22,57.93,693.9927,0,34.76,0
760,7.29,19.22,59.19,693.9927,0,35.52,0
761,7.29,19.22,59.19,670.5654,0,35.52,0
762,7.39,19.22,59.19,670.5654,0,35.52,0
763,7.39,19.22,59.19,660.4093,0,35.52,0
764,7.39,19.22,59.19,660.4093,0,35.52,0
765,7.39,19.22,61.53,660.4093,0,36.92,0
766,7.39,20.78,61.53,660.4093,0,36.92,0
767,7.39,20.78,61.53,660.4093,1,36.92,0
768,7.39,20.78,60.08,660.4093,1,36.05,0
769,7.39,21.73,60.08,660.4093,1,36.05,0
770,5.97,21.73,60.08,660.4093,1,36.05,0
771,5.97,21.73,60.08,738.015,1,36.05,0
772,5.97,21.68,60.08,738.015,1,36.05,0
773,5.97,21.68,60.08,0.001,1,36.05,0
774,7.44,21.68,60.08,0.001,1,36.05,0
775,7.44,21.68,53.97,0.001,1,32.38,0
776,7.44,21.68,53.97,0.001,0,32.38,0
777,7.44,21.68,53.97,709.5705,0,32.38,0
778,7.44,20.51,53.97,709.5705,0,32.38,0
779,7.44,20.51,53.97,709.5705,0,32.38,0
780,7.44,20.51,58.25,709.5705,0,34.95,0
781,6.9,20.51,58.25,709.5705,0,34.95,0
782,6.9,20.51,58.25,709.5705,0,34.95,0
783,6.9,21.57,58.25,709.5705,0,34.95,0
784,6.11,21.57,58.25,709.5705,0,34.95,0
785,6.11,21.57,51.45,709.5705,0,30.87,0
786,6.11,21.57,51.45,729.4805,0,30.87,0
787,6.11,21.57,51.45,716.3053,0,30.87,0
788,5.77,21.57,51.45,716.3053,0,30.87,0
789,5.77,21.57,51.45,716.3053,0,30.87,0
790,5.77,21.57,60.2,716.3053,0,36.12,0
791,5.77,19.39,60.2,716.3053,0,36.12,0
792,5.77,19.39,60.2,0.0009,0,36.12,0
793,5.77,19.39,61.41,0.0009,0,36.84,0
794,5.65,19.39,61.41,0.0009,0,36.84,0
795,5.65,19.95,61.41,0.0009,0,36.84,0
796,5.65,19.95,61.41,0.0009,1,36.84,0
797,5.65,19.95,61.41,0.0009,0,36.84,0
798,7.32,19.95,61.41,0.0009,0,36.84,0
799,7.32,19.95,61.41,0.0009,0,36.84,0
800,7.32,19.95,60.04,0.0009,0,36.02,0
801,7.32,18.13,60.04,0.0009,0,36.02,0
802,7.32,21.29,60.04,0.0009,0,36.02,0
803,7.32,21.29,60.04,685.4166,0,36.02,0
804,7.32,21.29,62.11,685.4166,0,37.26,0
805,7.93,21.29,62.11,685.4166,0,37.26,0
806,7.93,21.29,62.11,685.4166,1,37.26,0
807,7.93,20.64,62.11,685.4166,1,37.26,0
808,7.93,20.64,62.11,685.4166,0,37.26,0
809,7.93,20.64,55.6,685.4166,0,33.36,0
810,8.52,20.64,55.6,685.4166,0,33.36,0
811,8.52,20.64,55.6,692.1396,0,33.36,0
812,8.52,20.64,53.66,692.1396,0,32.2,0
813,8.52,18.11,53.66,692.1396,0,32.2,0
814,8.52,18.11,53.66,747.0967,0,32.2,0
815,7.38,18.11,53.66,747.0967,0,32.2,0
816,7.38,18.11,53.66,747.0967,0,32.2,0
817,6.78,18.11,53.66,747.0967,0,32.2,0
818,6.78,18.11,53.66,671.5506,0,32.2,0
819,6.78,18.11,53.66,671.5506,0,32.2,0
820,6.78,20.9,53.66,671.5506,0,32.2,0
821,6.78,20.9,56.89,671.5506,0,34.14,0
822,6.78,20.9,56.89,671.5506,1,34.14,0
823,6.18,20.9,56.89,671.5506,1,34.14,0
824,6.18,20.42,56.89,671.5506,1,34.14,0
825,6.18,20.42,56.89,741.9153,1,34.14,0
826,6.18,20.42,52.68,741.9153,1,31.61,0
827,6.18,20.42,52.68,741.9153,0,31.61,0
828,6.18,20.42,52.68,755.2014,0,31.61,0
829,6.18,18.17,52.68,755.2014,0,31.61,0
830,7.84,18.17,52.68,755.2014,0,31.61,0
831,7.84,18.17,54.05,755.2014,0,32.43,0
832,7.84,21.45,54.05,755.2014,0,32.43,0
833,6.81,21.45,54.05,755.2014,0,32.43,0
834,6.81,21.45,54.05,755.2014,0,32.43,0
835,6.81,21.45,54.05,723.1243,0,32.43,0
836,6.81,21.45,59.09,723.1243,0,35.46,0
837,5.74,21.45,59.09,723.1243,0,35.46,0
838,5.74,21.45,59.09,723.1243,1,35.46,0
839,5.74,21.45,59.09,715.0514,1,35.46,0
840,5.74,21.45,60.2,715.0514,1,36.12,0
841,5.74,20.25,60.2,715.0514,1,36.12,0
842,5.74,20.25,60.2,715.0514,1,36.12,0
843,5.74,20.25,60.2,0.0009,1,36.12,0
844,5.74,20.25,58.06,0.0009,1,34.84,0
845,8.24,20.25,58.06,0.0009,1,34.84,0
846,8.24,19.56,58.06,0.0009,1,34.84,0
847,10.39,19.56,58.06,0.0009,1,34.84,0
848,10.39,19.56,58.06,704.5987,1,34.84,0
849,10.39,20.48,58.06,704.5987,1,34.84,0
850,10.39,20.48,58.27,704.5987,1,34.96,0
851,10.39,20.48,58.27,704.5987,0,34.96,0
852,10.39,20.48,58.27,710.6723,0,34.96,0
853,10.39,21.41,58.27,710.6723,0,34.96,0
854,10.39,21.41,58.27,710.6723,1,34.96,0
855,8.01,21.41,58.27,710.6723,1,34.96,0
856,8.01,21.41,60.53,710.6723,1,36.32,0
857,8.01,21,60.53,710.6723,1,36.32,0
858,8.01,21,60.53,710.6723,0,36.32,0
859,9.71,21,60.53,710.6723,0,36.32,0
860,9.71,21,60.53,685.7523,0,36.32,0
861,9.71,21,61.01,685.7523,0,36.61,0
862,9.71,21.18,61.01,685.7523,0,36.61,0
863,9.43,21.18,61.01,685.7523,0,36.61,0
864,9.43,21.18,61.01,685.7523,1,36.61,0
865,9.43,21.18,61.01,724.3141,1,36.61,0
866,9.43,21.18,60.79,724.3141,1,36.48,0
867,9.43,21.18,60.79,708.245,1,36.48,0
868,9.43,21.18,60.18,708.245,1,36.11,0
869,9.43,20.6,60.18,708.245,1,36.11,0
870,9.43,20.6,60.18,708.245,0,36.11,0
871,9.79,20.6,60.18,708.245,0,36.11,0
872,9.79,20.6,60.18,708.245,0,36.11,0
873,9.76,20.6,60.18,708.245,0,36.11,0
874,9.76,19.89,60.18,708.245,0,36.11,0
875,9.76,19.89,60.18,762.4078,0,36.11,0
876,9.76,19.89,56.64,762.4078,0,33.98,0
877,9.76,19.76,56.64,762.4078,0,33.98,0
878,8.41,19.76,56.64,762.4078,0,33.98,0
879,8.41,19.76,56.64,782.5324,0,33.98,0
880,8.41,19.76,56.64,782.5324,0,33.98,0
881,8.41,19.76,52.87,782.5324,0,31.72,0
882,6.83,19.76,52.87,782.5324,0,31.72,0
883,6.83,19.76,52.87,752.5241,0,31.72,0
884,6.83,19.76,52.87,752.5241,0,31.72,0
885,6.83,21.15,52.87,752.5241,0,31.72,0
886,6.83,21.15,54.11,752.5241,0,32.47,0
887,6.83,21.15,54.11,658.419,0,32.47,0
888,6.83,21.77,54.11,658.419,0,32.47,0
889,6.02,21.77,54.11,658.419,0,32.47,0
890,6.02,21.77,54.11,658.419,0,32.47,0
891,6.02,21.77,56.02,658.419,0,33.61,0
892,6.02,21.77,56.02,658.419,0,33.61,0
893,6.02,18.53,56.02,658.419,0,33.61,0
894,6.02,18.53,56.02,653.3652,0,33.61,0
895,6.31,18.53,56.02,653.3652,0,33.61,0
896,6.31,18.53,56.06,653.3652,0,33.64,0
897,5.67,18.53,56.06,653.3652,0,33.64,0
898,5.67,18.53,56.06,769.8416,0,33.64,0
899,5.67,18.53,61.37,769.8416,0,36.82,0
900,5.67,18.53,61.37,769.8416,1,36.82,0
901,5.67,18.75,61.37,769.8416,1,36.82,0
902,5.67,18.75,55,769.8416,1,33,0
903,5.67,18.75,55,0.0011,1,33,0
904,5.67,18.75,55,0.0011,0,33,0
905,5.67,20.8,55,0.0011,0,33,0
906,6.48,20.8,55,0.0011,0,33,0
907,6.77,20.8,55,0.0011,0,33,0
908,6.77,20.8,55,0.0011,0,33,0
909,6.77,20.8,60.79,0.0011,0,36.47,0
910,6.77,19.7,60.79,0.0011,0,36.47,0
911,6.77,19.7,60.79,711.8601,0,36.47,0
912,6.45,19.7,60.79,711.8601,0,36.47,0
913,6.45,19.7,60.79,747.3501,0,36.47,0
914,6.45,19.7,60.79,747.3501,1,36.47,0
915,6.45,19.93,60.79,747.3501,1,36.47,0
916,6.45,19.93,59.98,747.3501,1,35.99,0
917,6.45,19.93,59.98,724.4357,1,35.99,0
918,6.45,18.3,59.98,724.4357,1,35.99,0
919,6.45,18.3,59.98,724.4357,1,35.99,0
920,6.45,18.3,53.57,724.4357,1,32.14,0
921,6.84,18.3,53.57,724.4357,1,32.14,0
922,6.84,21.19,53.57,724.4357,1,32.14,0
923,6.84,21.19,53.57,724.4357,0,32.14,0
924,6.84,21.19,61,724.4357,0,36.6,0
925,8.28,21.19,61,724.4357,0,36.6,0
926,8.28,21.19,61,655.4256,0,36.6,0
927,8.28,21.19,58.98,655.4256,0,35.39,0
928,8.28,21.19,58.98,655.4256,0,35.39,0
929,8.28,19.95,58.98,655.4256,0,35.39,0
930,8.28,19.95,58.98,732.2247,0,35.39,0
931,8.11,19.95,58.98,732.2247,0,35.39,0
932,8.11,19.95,58.98,732.2247,0,35.39,0
933,6.65,19.95,58.98,732.2247,0,35.39,0
934,6.65,20.71,58.98,732.2247,0,35.39,0
935,6.65,20.71,58.98,758.6198,0,35.39,0
936,6.65,20.71,59.2,758.6198,0,35.52,0
937,5.97,20.71,59.2,758.6198,0,35.52,0
938,5.97,20.71,60.8,758.6198,0,36.48,0
939,5.97,20.71,60.8,653.1941,0,36.48,0
940,5.97,20.75,60.8,653.1941,0,36.48,0
941,5.97,20.75,60.8,653.1941,1,36.48,0
942,5.97,20.75,60.8,653.1941,0,36.48,0
943,8.15,20.75,60.8,653.1941,0,36.48,0
944,8.15,20.75,60.8,0.0011,0,36.48,0
945,8.15,19.29,60.8,0.0011,0,36.48,0
946,8.15,19.29,53.92,0.0011,0,32.35,0
947,8.15,19.29,53.92,756.7361,0,32.35,0
948,7.99,19.29,53.92,756.7361,0,32.35,0
949,7.99,19.29,53.92,756.7361,0,32.35,0
950,7.99,20.46,53.92,756.7361,0,32.35,0
951,7.99,20.46,57.24,756.7361,0,34.34,0
952,7.99,20.46,57.24,739.8269,0,34.34,0
953,7.99,20.66,57.24,739.8269,0,34.34,0
954,7.99,20.66,57.24,739.8269,0,34.34,0
955,6.83,20.66,57.24,739.8269,0,34.34,0
956,6.83,20.66,55.1,739.8269,0,33.06,0
957,6.78,20.66,55.1,739.8269,0,33.06,0
958,6.78,20.66,55.1,708.6909,0,33.06,0
959,6.78,20.66,55.1,708.6909,0,33.06,0
960,6.78,20.66,53.53,708.6909,0,32.12,0
961,6.78,21.72,53.53,708.6909,0,32.12,0
962,6.78,21.72,53.53,708.6909,0,32.12,0
963,6.78,21.72,60.43,708.6909,0,36.26,0
964,6.78,18.1,60.43,708.6909,0,36.26,0
965,6.78,18.1,60.43,703.8881,0,36.26,0
966,5.37,18.1,60.43,703.8881,0,36.26,0
967,5.02,18.1,60.43,703.8881,0,36.26,0
968,5.02,18.1,60.96,703.8881,0,36.58,0
969,5.02,20.5,60.96,703.8881,0,36.58,0
970,5.02,20.5,60.96,0.001,0,36.58,0
971,5.02,20.5,60.96,0.001,0,36.58,0
972,5.6,20.5,60.96,0.001,0,36.58,0
973,5.6,20.5,60.96,0.0011,0,36.58,0
974,5.6,19.73,60.96,0.0011,0,36.58,0
975,5.6,19.73,60.96,0.0011,0,36.58,0
976,5.6,19.73,55.17,0.0011,0,33.1,0
977,5.6,19.62,55.17,0.0011,0,33.1,0
978,5.6,19.62,55.17,0.0011,0,33.1,0
979,5.6,19.62,55.17,0.001,0,33.1,0
980,5.6,19.62,57.7,0.001,0,34.62,0
981,5.12,19.62,57.7,0.001,0,34.62,0
982,4.96,19.62,57.7,0.001,0,34.62,0
983,4.96,19.62,57.7,0.001,0,34.62,0
984,4.96,19.62,51.07,0.001,0,30.64,0
985,4.96,18.48,51.07,0.001,0,30.64,0
986,4.96,18.48,51.07,0.0009,0,30.64,0
987,4.96,18.48,56.67,0.0009,0,34,0
988,5.56,18.48,56.67,0.0009,0,34,0
989,5.56,18.48,56.67,0.0009,0,34,0
990,5.56,18.48,56.67,0.001,0,34,0
991,5.56,20.48,56.67,0.001,0,34,0
992,5.56,20.48,56.67,0.001,0,34,0
993,5.56,20.48,56.67,0.001,0,34,0
994,5.8,20.48,56.67,0.001,0,34,0
995,5.8,20.48,60.14,0.001,0,36.08,0
996,5.8,21.03,60.14,0.001,0,36.08,0
997,5.8,21.03,60.14,0.001,0,36.08,0
998,5.8,21.03,58.46,0.001,0,35.07,0
999,5,21.03,58.46,0.001,0,35.07,0
1000,5,21.03,58.46,0.001,0,35.07,0
1001,5,19.27,58.46,0.001,0,35.07,0
1002,5,19.27,58.46,0.001,0,35.07,0
1003,5,19.27,58.46,0.001,0,35.07,0
1004,5,19.27,58.8,0.001,0,35.28,0
1005,5.78,19.27,58.8,0.001,0,35.28,0
1006,5.78,19.8,58.8,0.001,0,35.28,0
1007,5.78,19.8,58.8,0.001,0,35.28,0
1008,5,19.8,58.8,0.001,0,35.28,0
1009,5,19.8,58.8,0.0011,0,35.28,0
1010,5,19.8,56.43,0.0011,0,33.86,0
1011,5,18.72,56.43,0.0011,0,33.86,0
1012,5.22,18.72,56.43,0.0011,0,33.86,0
1013,5.22,18.72,56.43,0.0011,1,33.86,0
1014,5.22,18.72,58.23,0.0011,1,34.94,0
1015,5.22,18.72,58.23,0.0011,1,34.94,0
1016,5.22,19.35,58.23,0.0011,1,34.94,0
1017,5.22,19.35,58.23,0.0011,0,34.94,0
1018,5.22,19.35,58.23,0.0009,0,34.94,0
1019,6.79,19.35,58.23,0.0009,0,34.94,0
1020,6.79,19.35,53.01,0.0009,0,31.81,0
1021,6.79,21.67,53.01,0.0009,0,31.81,0
1022,6.79,21.67,53.01,0.0009,1,31.81,0
1023,7.13,21.67,53.01,0.0009,1,31.81,0
1024,7.13,21.67,53.01,712.7251,1,31.81,0
1025,7.13,21.67,61.76,712.7251,1,37.06,0
1026,7.13,21.71,61.76,712.7251,1,37.06,0
1027,8.33,21.71,61.76,712.7251,1,37.06,0
1028,8.33,21.71,61.76,712.7251,0,37.06,0
1029,8.33,21.71,61.76,760.8194,0,37.06,0
1030,8.33,21.71,56.23,760.8194,0,33.74,0
1031,8.33,19.63,56.23,760.8194,0,33.74,0
1032,7.42,19.63,56.23,760.8194,0,33.74,0
1033,7.42,19.63,57.71,760.8194,0,34.62,0
1034,7.42,19.63,57.71,760.8194,0,34.62,0
1035,7.42,19.63,57.71,698.8303,0,34.62,0
1036,7.42,18.95,57.71,698.8303,0,34.62,0
1037,6.62,18.95,57.71,698.8303,0,34.62,0
1038,6.62,18.95,57.71,698.8303,1,34.62,0
1039,6.62,18.95,57.71,704.7433,1,34.62,0
1040,6.62,18.95,60.66,704.7433,1,36.39,0
1041,6.62,21.08,60.66,704.7433,1,36.39,0
1042,6.62,21.08,60.66,728.1863,1,36.39,0
1043,6.62,21.08,60.66,728.1863,0,36.39,0
1044,7.47,21.08,60.66,728.1863,0,36.39,0
